source	target	value
3	238	0.06321815060727062
3	241	0.07745097831668858
3	250	0.032652577081085564
3	251	0.06854631685362354
3	255	0.08047959531285791
3	265	0.07710930841325331
3	271	0.08173005888541501
3	278	0.04926230796030003
3	293	0.08407457566436158
3	300	0.09237157512755519
3	301	0.08331557519355769
3	302	0.07424140485652136
3	309	0.014192613590334994
3	323	0.021194570070159083
3	326	0.05405338435005972
3	331	0.08292539265742568
3	332	0.08541540370259634
3	335	0.08059264524626655
3	341	0.09452062541496632
3	342	0.041794169204362394
3	344	0.06650605343577773
3	348	0.06817913628133217
3	349	0.08134437782264106
3	369	0.0627884630287669
3	370	0.04900254375641576
3	371	0.06381131274245913
3	376	0.08346625564823255
3	378	0.09490806625630097
3	380	0.08271176885070222
3	385	0.03188457749875139
3	391	0.0376778060734664
3	394	0.025961534644771567
3	395	0.08083621487510687
3	396	0.06401312968792029
3	397	0.06924453826077621
3	403	0.06800183667303861
3	407	0.08224837163452198
3	418	0.07647474460345884
3	426	0.09694547593155296
3	430	0.0793713825090096
3	433	0.0784893113157028
3	435	0.03287106564563316
3	438	0.07785208943178268
3	442	0.0726963586138716
3	446	0.06823308694411337
3	448	0.09690798676024062
3	453	0.030080650846583526
3	454	0.026795549866260367
3	466	0.024536598312387834
3	470	0.01939462705975487
3	471	0.06438033504990241
3	472	0.08661501188741538
3	473	0.06437150623730935
3	474	0.07109869734365419
3	488	0.034587444752078415
3	491	0.06380777493586927
3	494	0.043208598395758045
4	20	0.01944371974369785
4	26	0.027941788846952784
4	28	0.08684800691265723
4	62	0.06006878575590311
4	71	0.08952533776737805
4	106	0.033334701436822475
4	108	0.03589937391422458
4	127	0.015553301066331323
4	150	0.08137422699067862
4	174	0.09185374477469219
4	186	0.03602004587977856
4	188	0.08057924041614023
4	195	0.06142705397152727
4	214	0.048001638629535714
4	229	0.039864384270236766
4	233	0.0899009534018699
4	277	0.04367082674749445
4	383	0.015551881584252374
4	387	0.09425703699913612
4	451	0.09262193126123508
4	458	0.08740656874541189
4	478	0.044516593610877266
5	8	0.07136793971770676
5	75	0.07606349630787788
5	132	0.05859966975384767
5	147	0.054960670737836115
5	154	0.09454969307863259
5	316	0.028555012427334214
5	321	0.09283674558582375
5	373	0.04639900619778561
5	409	0.05486326294516922
5	460	0.09064745745693861
6	7	0.04955881380982242
6	18	0.0892257403977498
6	19	0.06853542431385422
6	35	0.05434621923229239
6	38	0.0799426749854089
6	49	0.0023324260107708103
6	50	0.09325428188124037
6	52	0.0662195826208837
6	60	0.09257390898448757
6	63	0.07149626198722091
6	64	0.056122968332264864
6	69	0.009117919545897869
6	82	0.0758377956326331
6	92	0.08986330078478642
6	94	0.07049311542929962
6	104	0.08486421127008398
6	122	0.0479783052854836
6	136	0.0808193528101003
6	139	0.0898363148961411
6	141	0.05375882406034149
6	145	0.09777996155746643
6	162	0.06932755967771022
6	176	0.0784780602990963
6	187	0.0963138689187449
6	192	0.07889560224279396
6	197	0.07020171730916314
6	213	0.009271051052297209
6	226	0.07984513361216526
6	249	0.08410726120970248
6	253	0.009351216457462258
6	262	0.04723979254190302
6	273	0.06847872852012218
6	275	0.0649947628228189
6	283	0.0803999355864818
6	292	0.08812700267366431
6	293	0.08103588121971393
6	296	0.0057332724116429265
6	312	0.07003287186231416
6	325	0.07784232001054939
6	331	0.08509828845794255
6	349	0.08803853282756861
6	364	0.09424789666629046
6	379	0.01841667862239996
6	389	0.06833088174841141
6	392	0.07793126224976687
6	402	0.001923250446194877
6	404	0.07938757319978713
6	410	0.002734827362380471
6	436	0.07005921962175435
6	461	0.015024567904569078
6	463	0.06904740189933817
6	469	0.08165788851110468
6	476	0.03337579177362655
6	495	0.07789051034720125
6	498	0.039631675461296534
7	15	0.09580605138279658
7	18	0.044528977083869895
7	19	0.05255932371368017
7	35	0.05748542918088711
7	38	0.05035763715128861
7	49	0.049592602083360866
7	50	0.057507302454074115
7	52	0.03333815371703599
7	60	0.07269208244872881
7	63	0.04385307742960571
7	64	0.051434320904303464
7	67	0.05487306401476272
7	69	0.043178407133547196
7	82	0.045633114487998484
7	92	0.08119551920782205
7	94	0.07077615005344519
7	104	0.04483927518602696
7	122	0.04883843065647118
7	136	0.0554543342764392
7	139	0.06086629062836548
7	141	0.0449762284242747
7	145	0.05705075529389101
7	155	0.0548017620904611
7	157	0.09019172718451776
7	162	0.02452203747887977
7	163	0.06809580745965513
7	170	0.09335524600830618
7	176	0.05295468972276012
7	187	0.09116615686565444
7	192	0.04481362253853326
7	197	0.06712686902003079
7	213	0.041079588510260646
7	226	0.05405575897426826
7	228	0.09592097574357332
7	249	0.04577302436721444
7	253	0.04487482553692861
7	255	0.06695882019295331
7	262	0.015118335901879748
7	273	0.02297861853319348
7	275	0.04582098658151633
7	283	0.042407507702769395
7	292	0.04952658096902038
7	293	0.05096355224330464
7	296	0.04613357434423099
7	300	0.09073211640220018
7	312	0.044770430557419756
7	325	0.029799965057941857
7	331	0.05576381889915735
7	332	0.09786792017277648
7	335	0.060622942320990546
7	341	0.05161782269503517
7	349	0.057921763389263387
7	364	0.05004109400354964
7	378	0.0518857423549362
7	379	0.03838466968488751
7	389	0.038023678557223474
7	392	0.03450150512321436
7	395	0.06623797699168493
7	399	0.09242569662656545
7	402	0.04857588413761695
7	404	0.05353575206586628
7	410	0.049890079221464136
7	426	0.05303275656785535
7	436	0.07004380552586706
7	448	0.052232450952396356
7	461	0.03954588029153424
7	463	0.028512450111113054
7	469	0.05403760345134918
7	472	0.05453931859554679
7	473	0.09481284697031653
7	474	0.07203569409637386
7	476	0.050428445748676304
7	495	0.04875359791434775
7	498	0.03171529556462015
8	34	0.08401361010335087
8	45	0.0691690969787428
8	75	0.07504637191682269
8	117	0.07721405074962183
8	126	0.056724738392712935
8	147	0.0836617717609237
8	215	0.09163254119552056
8	220	0.04838193534465167
8	237	0.08640210046575661
8	263	0.07954376116497229
8	270	0.0739112771218132
8	308	0.0839260515541768
8	311	0.09789793758203269
8	316	0.0740991975963545
8	357	0.08317438492680795
8	373	0.03973817759861473
8	419	0.09636349276724311
8	422	0.07460520321693881
8	423	0.09190130299810625
8	465	0.0641051638991952
9	27	0.08647070772596076
9	109	0.011137271730357137
9	242	0.049753432213979897
9	266	0.07651296411767738
9	274	0.048051424132883824
9	327	0.07938165138270005
9	440	0.08926302131356124
9	475	0.03521339029068395
9	489	0.042272117269803934
10	25	0.01489530927207141
10	53	0.03281698897987736
10	70	0.09067278352260956
10	90	0.04505023216399174
10	130	0.0074474164705081785
10	131	0.04885111388033533
10	152	0.05018083068252644
10	158	0.01141164768643015
10	185	0.06390867657699971
10	191	0.07780728313023048
10	200	0.012870604411847005
10	245	0.03384702788727019
10	254	0.04557045576281
10	264	0.04647003574985621
10	269	0.0943947260517242
10	299	0.09443613918500098
10	314	0.09328295899103159
10	330	0.04734636150071696
10	360	0.04477152502146231
10	411	0.04464389290229951
10	437	0.04823828361336445
10	480	0.052543101679953116
10	487	0.09585561727629971
11	14	0.039206605621644366
11	15	0.07085331866174335
11	17	0.030057792317567916
11	22	0.011433714323257554
11	24	0.04247933083332305
11	46	0.02800595031165585
11	47	0.010654286872830097
11	54	0.0847166095970879
11	84	0.02522175639027832
11	86	0.003231416392684955
11	95	0.05490453320110435
11	101	0.025979495699553528
11	102	0.045860569147893056
11	107	0.042691152357554024
11	121	0.06251943201795143
11	124	0.019650332083464925
11	129	0.012437340797432861
11	137	0.04600476646829448
11	142	0.024498171278870395
11	143	0.04011005327003315
11	149	0.003717186720691264
11	153	0.03013820962596236
11	163	0.0979725003438967
11	172	0.04384999144554046
11	173	0.020809728576214208
11	178	0.03976295244336571
11	181	0.023186312031870465
11	193	0.04108963065857186
11	202	0.013870290775599519
11	203	0.058829399894359924
11	204	0.06372604071988477
11	205	0.053289579786227864
11	208	0.020849111048866605
11	210	0.027155264619268888
11	212	0.017440386212961737
11	227	0.035223893642813475
11	228	0.076112816994863
11	232	0.018974336716272983
11	238	0.02008874832834931
11	241	0.029796367108900452
11	250	0.04156816012154852
11	265	0.02743603297861391
11	271	0.039547293558894754
11	278	0.01679145841042392
11	301	0.04628472867920922
11	302	0.06939199606903444
11	309	0.04109759310828206
11	323	0.07484813409078818
11	326	0.017190113579457038
11	342	0.027125541200532056
11	344	0.013149962234525098
11	348	0.01972740045276183
11	369	0.03896301659074551
11	370	0.019038924812162974
11	376	0.048775093894150745
11	380	0.0451317269852673
11	385	0.04694788356095009
11	391	0.0375793901240598
11	394	0.06350275135012588
11	397	0.020380884983877766
11	403	0.022165907062512112
11	407	0.045250193957082595
11	418	0.04679144278825709
11	430	0.05208083691037863
11	433	0.028183515547174444
11	435	0.06488981730080096
11	438	0.02979674794642457
11	442	0.021367459457300664
11	446	0.021123780385293993
11	453	0.04694750525675955
11	454	0.055928497654743545
11	466	0.04453175837890781
11	470	0.05416082837312416
11	471	0.02364277304998752
11	473	0.07404802668754915
11	474	0.09673915738387774
11	488	0.05792554439790344
11	491	0.015081932239890322
11	494	0.049019905132776063
12	33	0.0888195337959151
12	37	0.06247562611360301
12	40	0.09011155914861858
12	72	0.0843043669981335
12	119	0.05429051896996059
12	144	0.08924561940269816
12	190	0.06230962793407175
12	194	0.060576654780054924
12	252	0.06379080449047947
12	287	0.07285513965372271
12	350	0.09616341022924178
12	427	0.09662287252454026
13	42	0.08273164010829216
13	73	0.04629205787155592
13	164	0.06612444027485141
13	167	0.08895709814724098
13	239	0.09610406292763073
13	289	0.06825425771779828
13	298	0.09488390192612504
13	313	0.04146816041645496
13	398	0.036365939350522444
13	400	0.03439108027366092
13	455	0.06679605073726269
14	15	0.07098288991830998
14	17	0.058396066053618724
14	22	0.04353664246266866
14	24	0.0054113939267485195
14	46	0.01735814280926453
14	47	0.03197080246817441
14	84	0.03831424573053982
14	86	0.04063033256230512
14	95	0.04287680849238246
14	101	0.01945407760184315
14	102	0.021251727250653146
14	107	0.006513291597537814
14	121	0.08952733518552718
14	124	0.020438071787508637
14	129	0.03665858153625251
14	137	0.023790245323485167
14	142	0.04317777390666163
14	143	0.01018991554223556
14	149	0.040626391538080994
14	153	0.05889528063884046
14	163	0.09506009854258554
14	172	0.021916585433177895
14	173	0.02529236633673851
14	178	0.013526442093925891
14	181	0.0252011341664413
14	193	0.053400350351163646
14	202	0.04288422792644086
14	203	0.03165140517734156
14	204	0.04281480099562143
14	205	0.022893340255719194
14	208	0.034457846964567974
14	210	0.023495538717876647
14	212	0.02781168261261968
14	227	0.05432903866049371
14	228	0.08513441946102351
14	232	0.03017344159826791
14	238	0.026262771229471155
14	241	0.019336114799458133
14	250	0.05887408808952664
14	255	0.09085920164922667
14	265	0.02008836734739065
14	271	0.0020161605630362386
14	278	0.040838803795470315
14	301	0.012556176813923825
14	302	0.05256862865594838
14	309	0.0688959516650147
14	326	0.029040242817726394
14	342	0.04650545348158039
14	344	0.030395937065216937
14	348	0.021825883717243637
14	369	0.03207381446174469
14	370	0.03294807375133448
14	376	0.015841347162683282
14	380	0.008721938853516822
14	385	0.06546100781057934
14	391	0.05319350578583158
14	394	0.0841061928261693
14	395	0.09158057380876425
14	397	0.01963510660217392
14	403	0.029263715607345038
14	407	0.017011964496422324
14	418	0.02025261896468214
14	430	0.025904720705224538
14	433	0.017676416937464617
14	435	0.08090062834177332
14	438	0.020547714840042426
14	442	0.026529100387786136
14	446	0.02173727388480092
14	453	0.06479369269748375
14	454	0.07486775133053956
14	466	0.06708960536524877
14	470	0.07656110620522269
14	471	0.02793187722874612
14	473	0.06713144186763281
14	474	0.09532478607854034
14	488	0.07134421903931128
14	491	0.03207235140224006
14	494	0.05842584559472132
15	17	0.05583866322957322
15	18	0.05975140902526406
15	19	0.06490156700867872
15	22	0.06200071627370704
15	24	0.06770767028645523
15	46	0.07832617727794142
15	47	0.07484859005198104
15	54	0.0751182114685286
15	60	0.0547436311393749
15	64	0.09274624158727486
15	67	0.062376755595344786
15	82	0.05284210433847609
15	84	0.04758703073236483
15	86	0.06858243649881965
15	95	0.049218104144857014
15	100	0.07594852911751908
15	101	0.0795663160602795
15	102	0.06770814046916167
15	107	0.06711130857268041
15	121	0.059660245717532985
15	124	0.07227962558490517
15	129	0.07512803465551313
15	136	0.0485406332959599
15	137	0.05087203554623655
15	142	0.05101083893306942
15	143	0.06911064371397896
15	145	0.04580983601839065
15	149	0.06919506163207609
15	153	0.05381837107493464
15	155	0.08861121539398635
15	163	0.02845815901707218
15	172	0.056551577848856255
15	173	0.07997307816700122
15	178	0.07461132525900813
15	181	0.07594922289660642
15	192	0.05218934994389182
15	193	0.0330045028184859
15	202	0.06032895355408639
15	203	0.05122243796209615
15	204	0.03948032536304459
15	205	0.06656770353402572
15	208	0.05099091949329211
15	210	0.07699110041314036
15	212	0.05780323522900137
15	227	0.04096606049441691
15	228	0.020339007107330023
15	232	0.05969310622693849
15	238	0.06260312637913379
15	241	0.08070201230830372
15	250	0.05556428644501385
15	255	0.040315558741068236
15	262	0.08704994209569145
15	265	0.08098297072870884
15	271	0.07185663779884267
15	273	0.07485675470460475
15	275	0.06303684551362997
15	278	0.06879479210873322
15	293	0.04843744295023969
15	301	0.07097516252919157
15	302	0.04358785810528306
15	309	0.051644130347429894
15	323	0.06473441486223776
15	325	0.09474586679260485
15	326	0.060978551273018246
15	331	0.04283196913945971
15	332	0.09423150956921145
15	335	0.06055814250295014
15	341	0.07607950070565277
15	342	0.06193416417867626
15	344	0.07672834173815746
15	348	0.06952909741195036
15	349	0.039813891800238484
15	369	0.04319903681241155
15	370	0.053342905234494246
15	376	0.0693284904859781
15	378	0.07608537595402734
15	380	0.06630108467899133
15	385	0.03506804561596662
15	391	0.05696836158212151
15	392	0.06461055628186167
15	394	0.06160854444600289
15	395	0.037143162640245336
15	397	0.07144659247361403
15	403	0.06834832264048928
15	407	0.06253262219452393
15	418	0.0621751396702105
15	426	0.0817790657667502
15	430	0.05151176590315841
15	433	0.07795217174356912
15	435	0.05791826884710759
15	438	0.07381929968807517
15	442	0.07616986231015296
15	446	0.0738483988300099
15	448	0.07962153710025553
15	453	0.05604648342264306
15	454	0.05751108555844341
15	466	0.04084476611694116
15	470	0.057721105362632405
15	471	0.06120369921982436
15	472	0.06752788212455128
15	473	0.04070051853445351
15	474	0.05259353937456587
15	488	0.05337232672221336
15	491	0.07749415713858152
15	494	0.02529844226061169
16	23	0.08811533994941731
16	32	0.08199039397744809
16	36	0.06481429955566641
16	58	0.08663957083644802
16	74	0.04501759597452302
16	80	0.06181812213602747
16	97	0.028252351631590046
16	99	0.03367699177203687
16	103	0.001782916271731405
16	112	0.05425785096670911
16	113	0.08042536235435359
16	134	0.031020415626371135
16	146	0.048501751488785196
16	161	0.04656759180368718
16	196	0.02100403134209245
16	290	0.09320252891943483
16	304	0.059043772792721765
16	324	0.03638023030107989
16	345	0.07878540771965606
16	355	0.08003151972891864
16	429	0.041393761628250404
16	434	0.06899568057293033
16	441	0.07637690911208651
16	444	0.03326789471067599
16	499	0.07670113075329846
17	22	0.01906424078331301
17	24	0.059633286955997664
17	46	0.05409690993967265
17	47	0.03996072887003251
17	54	0.056194980635091714
17	60	0.09135324186017238
17	67	0.0921735328505338
17	84	0.029704991532730717
17	86	0.026859059519544246
17	95	0.05009773411957991
17	100	0.08173255466209181
17	101	0.05186021837814995
17	102	0.0561279042030862
17	107	0.05992344518460495
17	121	0.03307099101282133
17	124	0.04451067236194171
17	129	0.03343113579643789
17	136	0.09564074657070615
17	137	0.0561152634607722
17	142	0.029654461692135193
17	143	0.06004005199648379
17	145	0.088822780309384
17	149	0.02664668202664731
17	153	0.005380983750466134
17	163	0.07990202419726075
17	172	0.05772146225659045
17	173	0.048914465132349004
17	178	0.05671588102062428
17	181	0.04354965820933397
17	193	0.03186965827857521
17	202	0.025818022544454637
17	203	0.0637460676612655
17	204	0.06330372352452403
17	205	0.06298490709340782
17	208	0.02796492308215111
17	210	0.04666368950882466
17	212	0.0329563804403145
17	227	0.025403379959336534
17	228	0.05627144255272933
17	232	0.028904831984917365
17	238	0.04071131367748211
17	241	0.05295052595763513
17	250	0.02074960162804296
17	251	0.09203704401407413
17	255	0.0819669209237865
17	265	0.05249941383432905
17	271	0.058609626504246545
17	278	0.025174600031178374
17	293	0.09451716398935148
17	301	0.0611391487642826
17	302	0.0631942736840422
17	309	0.01379431258320636
17	323	0.045868854692781985
17	326	0.030009810761924594
17	331	0.09166099647461133
17	335	0.08712878934801527
17	342	0.02012150506631658
17	344	0.04226933313099009
17	348	0.044463203215509894
17	349	0.08927817444879498
17	369	0.04532188131826679
17	370	0.02622985567590904
17	371	0.08816359900853545
17	376	0.06189272731885212
17	380	0.06091100057304376
17	385	0.029932419361046965
17	391	0.02174125528142827
17	394	0.0354513981775993
17	395	0.08269548930205388
17	396	0.088466275728523
17	397	0.04506193858527155
17	403	0.0457815761447016
17	407	0.06143804000570068
17	418	0.05593202457573455
17	430	0.06113626760321597
17	433	0.0543739240104732
17	435	0.03850218725118412
17	438	0.05474955909004446
17	442	0.04910436401781447
17	446	0.04368834601199151
17	453	0.023405845303444323
17	454	0.02932347017159865
17	466	0.02389947626720103
17	470	0.025606970821670755
17	471	0.04277445859556717
17	472	0.09455811220295772
17	473	0.059455932721228184
17	474	0.07551298876915134
17	488	0.033912036338095995
17	491	0.03922627811645214
17	494	0.037159506700549474
18	19	0.053866624135321124
18	35	0.08750943084640309
18	38	0.07779256621302781
18	49	0.08986168680964599
18	50	0.07222958991387773
18	52	0.06428134795103237
18	54	0.08319457824811913
18	60	0.06287839755803831
18	63	0.07484111389717096
18	64	0.07125418653327854
18	67	0.01773308597675381
18	69	0.08468706850908543
18	82	0.029795058012767616
18	92	0.09225609825198251
18	94	0.09463887520265957
18	95	0.07579414834762084
18	100	0.09679700352193872
18	104	0.06008839769741781
18	121	0.09183583063567713
18	122	0.0829544244824217
18	136	0.042143412242811505
18	139	0.08110679306804078
18	141	0.08150579727042152
18	145	0.015333841991051183
18	155	0.04103624828581342
18	157	0.08543611037101043
18	162	0.046171703689777674
18	163	0.03657173869427984
18	176	0.08275407547573008
18	192	0.023374626640886294
18	193	0.08956731914105376
18	197	0.09608439452455207
18	203	0.08664622388639513
18	204	0.0755738122971997
18	213	0.08223588451525596
18	226	0.08357427097162345
18	227	0.09588264668607512
18	228	0.06596914795203537
18	249	0.06352999805630985
18	250	0.08792947364579828
18	253	0.0864086572929761
18	255	0.024111308296507775
18	262	0.04394049225293842
18	273	0.021808571675940917
18	275	0.04549473378771856
18	283	0.06233235730245323
18	292	0.06605001540168685
18	293	0.03451063230344499
18	296	0.0872499515955974
18	300	0.08751869545062584
18	302	0.06375271536642556
18	309	0.09606871127141835
18	312	0.07409743277310947
18	323	0.09290378239831336
18	325	0.038678347514955864
18	331	0.03516837792399262
18	332	0.09715817476440246
18	335	0.02297567399073673
18	341	0.026507756918053422
18	349	0.03444084995282961
18	364	0.053668496550165916
18	369	0.09639169219037026
18	378	0.026265671591108958
18	379	0.07668949503693585
18	385	0.0889608205185841
18	389	0.06671136884262527
18	391	0.09063013732719595
18	392	0.011361645454727098
18	394	0.08266239938825302
18	395	0.025838347135714732
18	402	0.08866741827780249
18	404	0.08278510953866915
18	410	0.08931683234264172
18	418	0.0974852972941956
18	426	0.03298451822737978
18	430	0.09592530517762005
18	435	0.0753661381628387
18	436	0.09543248720343121
18	448	0.029741212635446136
18	453	0.08549693524109701
18	454	0.08229011860378836
18	461	0.08135987561441337
18	463	0.05284817416996718
18	466	0.09149091428304208
18	469	0.08228289745265213
18	470	0.08619692451163503
18	472	0.022771311928118695
18	473	0.050521717679976895
18	474	0.030954306030113253
18	476	0.0827351986263123
18	488	0.07503715483214189
18	494	0.0828664501222063
18	495	0.07715058962555393
18	498	0.07018414721869566
19	35	0.05605244456280239
19	49	0.07028420154108786
19	50	0.0864950782246282
19	52	0.07574941407803576
19	60	0.02548927437969628
19	63	0.08591791397178229
19	64	0.030175324241646952
19	67	0.06459311926267651
19	69	0.06658062446359603
19	82	0.02888349151775226
19	92	0.054702967610832896
19	94	0.05950675056874831
19	100	0.07054479234489483
19	104	0.07898788609149697
19	121	0.09439167193774847
19	122	0.05840502656278558
19	136	0.017637502951357333
19	139	0.08728996226839028
19	141	0.07007631624167632
19	145	0.05395585698148537
19	155	0.07784368142180242
19	157	0.08983364105306062
19	162	0.06527156388489143
19	163	0.04265297458931694
19	187	0.08798117964427522
19	192	0.03459762995579158
19	193	0.09319177023885468
19	197	0.0723409786314092
19	213	0.06549617147746262
19	228	0.057202049047657855
19	249	0.08139725406182445
19	253	0.06720893859263836
19	255	0.061073608052631775
19	262	0.03789218189345085
19	273	0.045963505664219834
19	275	0.01402342535452304
19	283	0.07915207384918042
19	292	0.08669409731616162
19	293	0.02256418048483663
19	296	0.06903804449741219
19	300	0.08989251065529848
19	302	0.09666217561344434
19	312	0.07596522668125559
19	323	0.08980763753287682
19	325	0.0671330550497464
19	331	0.02676570407107214
19	332	0.06514321333834555
19	335	0.06753949154119185
19	341	0.07084098151377595
19	349	0.030251574598910303
19	364	0.07878248922479858
19	378	0.07135749514110921
19	379	0.05320089821733758
19	385	0.0881837382905541
19	389	0.07237384817021335
19	392	0.04643988576102995
19	395	0.05654978039228323
19	396	0.09658925679707259
19	399	0.0979636067396522
19	402	0.06915506685767595
19	410	0.06711241039496588
19	426	0.07446721498591274
19	435	0.09644504690897132
19	436	0.0628547325853949
19	448	0.07353304963995035
19	461	0.06315256214610927
19	463	0.06716951620016132
19	466	0.09198943072777502
19	472	0.06675312148487673
19	473	0.08570793671006932
19	474	0.07208424033146497
19	476	0.04710246052695678
19	488	0.09801133594813305
19	494	0.08516760648273185
19	498	0.05471962653538907
20	26	0.034024552753116645
20	28	0.08819496996354063
20	62	0.061427355797983765
20	71	0.0862643926666416
20	106	0.0385529695270753
20	108	0.03259145557236482
20	127	0.019631224483958737
20	186	0.028110856937978667
20	195	0.05968366918490334
20	214	0.04462611247429847
20	229	0.03849740444913008
20	233	0.08849582396377109
20	277	0.03637147058464706
20	383	0.009631329663332567
20	458	0.08779467022401065
20	478	0.03895832489746759
21	41	0.09168030290835327
21	57	0.05593789625026372
21	81	0.08446064503789293
21	110	0.027846024623670584
21	118	0.045422860416210714
21	148	0.0568592564970818
21	168	0.04165367873561426
21	184	0.02502276158880859
21	199	0.07446206864629636
21	206	0.08113754083674177
21	231	0.031833045774627554
21	329	0.009815713631529322
21	352	0.05520455758886415
21	375	0.025379605936444446
21	377	0.05514146364669602
21	384	0.032100676187283614
21	388	0.04031493085642266
21	445	0.061577960901248494
21	467	0.09126528409552141
22	24	0.04574970088789354
22	46	0.03612848662305365
22	47	0.0209800691182902
22	54	0.07442435324523751
22	84	0.020255845726903633
22	86	0.008261809889434254
22	95	0.04977935233238977
22	100	0.09770148338287137
22	101	0.03425492911201561
22	102	0.04662274737942696
22	107	0.04594342249701962
22	121	0.051716441675499734
22	124	0.026820336550573785
22	129	0.018163930162034346
22	137	0.0455847852106485
22	142	0.01997515018693416
22	143	0.04455036903272305
22	149	0.008463941904300106
22	153	0.019052180711665152
22	163	0.08864561318573773
